userName,score,at,content
Pengguna Google,1,2025-04-13 01:36:18,Game nya bagus tapi kadang ada bug nya dan juga GK ada Redeem nya
Pengguna Google,5,2025-04-13 01:35:36,sangat seru
Pengguna Google,5,2025-04-13 01:34:24,ok
Pengguna Google,1,2025-04-13 01:33:55,game burik 8 bit tak punya pintu
Pengguna Google,5,2025-04-13 01:33:48,sangatt baguss
Pengguna Google,4,2025-04-13 01:33:42,"dari segi gameplay sih bagus 👍, tapi untuk jaringan no untuk yg ram dibawah 2 / 1 karena lag and patah patah dan saya sudah menggunakan wifi dan data , tetep lag dan patah patah"
Pengguna Google,5,2025-04-13 01:32:27,nga bisa main
Pengguna Google,5,2025-04-13 01:32:24,mantap ff debes kalian setuju gak kalo ff ada map sesuai tempat kalian
Pengguna Google,5,2025-04-13 01:32:06,keren
Pengguna Google,5,2025-04-13 01:31:45,Semoga Garena mengeluarkan FF X MIKEY
Pengguna Google,2,2025-04-13 01:31:15,game nya benerin dulu baru update masa aku kil 11 ngurang 8 lol
Pengguna Google,1,2025-04-13 01:29:59,"oy min, kenapa aku masuk ga bisa gua ampek mau nangis udah payah top up malah ga bisa masuk"
Pengguna Google,5,2025-04-13 01:29:07,gem ini sangat bagus
Pengguna Google,5,2025-04-13 01:28:59,Tapi ada sayarat nya mb nya kurangin jadi 299
Pengguna Google,4,2025-04-13 01:26:42,gem nya bagus tapi dada kalanya harus mo ba bekeng akun baru 😟😟😟😕
Pengguna Google,1,2025-04-13 01:25:43,"game nya seru tetapi, kuras Kouta,habisin duit, banyak maunya timnya, banyak bug, jelek, meresahkan , 8bit, udah aim headshot damage 999 pun gak kerasa di kepala, ni garentot ni niat bikin game atau ni game udah terlantar anjay PAOK"
Pengguna Google,5,2025-04-13 01:25:24,",asik"
Pengguna Google,5,2025-04-13 01:25:17,asik
Pengguna Google,5,2025-04-13 01:23:01,game bagus cocok buat kalo lagi sendiri main ep ep
Pengguna Google,5,2025-04-13 01:22:51,gratis cuy
Pengguna Google,5,2025-04-13 01:22:39,keren
Pengguna Google,5,2025-04-13 01:22:09,seru dan mantap untuk garena tidak salah mengadakan gem ini
Pengguna Google,5,2025-04-13 01:21:45,ɠαɱҽ ιɳι ʂαɳɠαƚ ƙҽɾҽɳ
Pengguna Google,2,2025-04-13 01:21:03,"Akun ff nya udh bagus tapi tiba tiba ilang ga tau ke mana padahal baru top up 1,2 jt"
Pengguna Google,5,2025-04-13 01:20:38,bagus aja hehe 😁
Pengguna Google,5,2025-04-13 01:20:26,sangat seru
Pengguna Google,5,2025-04-13 01:19:45,apa sih
Pengguna Google,5,2025-04-13 01:19:11,sangat seru
Pengguna Google,5,2025-04-13 01:18:36,Terbaik
Pengguna Google,5,2025-04-13 01:18:31,mantap
Pengguna Google,5,2025-04-13 01:18:16,ini game sangat seru sekali sumpah co
Pengguna Google,5,2025-04-13 01:18:10,bagus
Pengguna Google,3,2025-04-13 01:16:26,baik lah
Pengguna Google,4,2025-04-13 01:14:31,gapapa
Pengguna Google,5,2025-04-13 01:13:49,game nya udah bagus tapi ayo lah game nya dibikin offline kayak game game lain Garena terimakasih
Pengguna Google,5,2025-04-13 01:13:38,bagus coy
Pengguna Google,5,2025-04-13 01:13:27,game nya bagus banget tapi aku pas lagi main masang glowal kok lama munculnya wifi ku bagus kok mohon diperbaiki ya garena
Pengguna Google,4,2025-04-13 01:12:57,Permainan ini sangat seru bisa bermain bersama tetapi ada banyak bug yng sering aku alami jadi tolong mohon di benerkan
Pengguna Google,5,2025-04-13 01:12:37,❣🤗
Pengguna Google,5,2025-04-13 01:12:07,ff adalah permainan yang sangat seru
Pengguna Google,5,2025-04-13 01:11:34,balikin cs elit
Pengguna Google,5,2025-04-13 01:11:27,bagus
Pengguna Google,5,2025-04-13 01:11:22,guruku sayang murid lagi gacor
Pengguna Google,3,2025-04-13 01:11:17,game baik dan bagus tetapi saya tidak bisa on mic saat bermain dengan teman
Pengguna Google,5,2025-04-13 01:10:44,karena bagus dan keren
Pengguna Google,5,2025-04-13 01:09:58,aku menyukai permainan ini
Pengguna Google,5,2025-04-13 01:08:24,gema ini sangat seru untuk Mabar dan Main sendiri
Pengguna Google,5,2025-04-13 01:08:03,seru
Pengguna Google,5,2025-04-13 01:07:59,game ini bagus banget keliy juga bisa cepet lari nya pokonya game ini baguss banget
Pengguna Google,5,2025-04-13 01:07:11,buriq
Pengguna Google,1,2025-04-13 01:06:39,aku dah kil banyak naikya dikit terus aku dah kill 2 terus temenku yang 1 kill 1 nah temenku yang 2 nya kill 0 malah ngurang banyak kan aneh makanya aku kasih bintang 1 kalo udah bener naik dan nurunya bener aku kasih bintang 5
Pengguna Google,5,2025-04-13 01:06:13,sangat bagus
Pengguna Google,5,2025-04-13 01:05:53,mohon diperbaiki jaringan ya garena
Pengguna Google,1,2025-04-13 01:05:50,knp aku gak hoki spin aka 2 juta sampai 850 DM gak dpt token nya dpt 223 doang makanya aku riting bintang
Pengguna Google,5,2025-04-13 01:05:46,woi Garena kembali kan akun namanya wedangk
Pengguna Google,1,2025-04-13 01:04:19,gua banyak² top up gak dapet yg gua innginkan jadi gua kasih bintang 1 doang
Pengguna Google,5,2025-04-13 00:59:31,ini cocok buat kalian semua ayo cobain
Pengguna Google,5,2025-04-13 00:59:19,tolong tambah kan kemera fpp
Pengguna Google,3,2025-04-13 00:59:10,"Mahal mbnya ,susah gimnya pada jago klo bisa di seibangin yg jago ma yg jago kng merah sinyal"
Pengguna Google,5,2025-04-13 00:59:01,bagus bangettt
Pengguna Google,4,2025-04-13 00:58:08,seru sih tapi bikin bikin error
Pengguna Google,4,2025-04-13 00:57:37,Garena kapan ff x Naruto chapter dua
Pengguna Google,5,2025-04-13 00:56:43,manatap
Pengguna Google,5,2025-04-13 00:55:36,akusuka tapi akun ku ke hek baliki. dong Garena
Pengguna Google,1,2025-04-13 00:53:44,game sedikit bug masa naik mobil gak bisa turun jadi tolong kurang i bugnya
Pengguna Google,1,2025-04-13 00:52:15,update makin buruk massa deket glowal bisa teleport tolong ini di perbaiki Garena!!!!!!!!!!!!!!!!!!!
Pengguna Google,5,2025-04-13 00:50:35,game ini sangat bagus dan gampang dimainkan
Pengguna Google,5,2025-04-13 00:48:27,"Game penembak terbaik yang pernah aku mainin,aku kasih bintang karena sangat bagus game nya.cuman tolong🙏 lah developer kasih ada vitur pengembalian akun soal nya vitur unbind gak terlalu bisa mengamankan akun player,nah makanya garena kasih ada vitur pengembalian akun yang hilang/hack.itu saja saran saja tetap semangat jangan pernah menyerah untuk terus majuu...😎"
Pengguna Google,5,2025-04-13 00:43:21,gem nya bagus
Pengguna Google,5,2025-04-13 00:42:24,aplikasi ini mantap pokoknya asik dimain .cocok untuk orang cita cita testing tentara😍
Pengguna Google,5,2025-04-13 00:41:57,sangat seru sekali
Pengguna Google,1,2025-04-13 00:41:17,bagus sih gem jaringan nya tapi musuh mendekati lag terus ada citer pend ni gem
Pengguna Google,5,2025-04-13 00:41:01,ini FF paling bagus sedunia aku mau Sultan 👊🏼 ini game mantap ada pasti orang pada suka main ini aku suka banget game ini please ini jadi nomor satu di seluruh dunia sebutkan bayar OLX FF lagi ini kata-kata buat Garena ya please belikan lagi 🌹
Pengguna Google,5,2025-04-13 00:41:01,Garena balikan peak old
Pengguna Google,5,2025-04-13 00:40:36,gw 2017 sampai sekarang masih main
Pengguna Google,1,2025-04-13 00:38:19,untuk game ff hilang kan back demek nya
Pengguna Google,5,2025-04-13 00:36:46,yang suka free fire kasi bintang lima ❤
Pengguna Google,2,2025-04-13 00:35:30,sangat menyenangkan
Pengguna Google,5,2025-04-13 00:34:26,sangat bagus
Pengguna Google,5,2025-04-13 00:34:24,sangat bagus
Pengguna Google,5,2025-04-13 00:34:00,bagus bet
Pengguna Google,5,2025-04-13 00:33:47,bagus bet
Pengguna Google,5,2025-04-13 00:32:59,seruuuuu bingit buttered te rr
Pengguna Google,1,2025-04-13 00:31:52,ini game mantap aku kasi bintang 5
Pengguna Google,1,2025-04-13 00:29:38,game ini sangat burik dan burik ff nya ga ngasih gua lonstrek mulu pdhl baru diamond cs dan rank juga di kasih lostrek
Pengguna Google,1,2025-04-13 00:29:21,garena asuuuuuuuu
Pengguna Google,5,2025-04-13 00:28:29,seru
Pengguna Google,1,2025-04-13 00:28:18,free fire is ugly game
Pengguna Google,5,2025-04-13 00:27:44,sangat bagus/seru
Pengguna Google,5,2025-04-13 00:27:17,I LOVE YOO
Pengguna Google,5,2025-04-13 00:26:36,karena bagus trima ksih telah memberi game yang baik seperti fff
Pengguna Google,5,2025-04-13 00:26:16,game yg bagus buat aku tapi tolong atasi org yang main ngechat
Pengguna Google,4,2025-04-13 00:25:33,Game ini sangat bagus tapi jaringan nya harus di perbaiki
Pengguna Google,5,2025-04-13 00:24:26,game keren
Pengguna Google,5,2025-04-13 00:22:38,game nyaaa seruu bangett lopp epep
Pengguna Google,5,2025-04-13 00:22:10,sangat bagus..
Pengguna Google,5,2025-04-13 00:21:01,sangat bagus sekali
Pengguna Google,4,2025-04-13 00:19:58,nice montoon
Pengguna Google,5,2025-04-13 00:19:35,garena minta 💎
Pengguna Google,5,2025-04-13 00:18:04,game nya bagus dan grafik nya bagus tapi ngeleg padahal wifi aku lancar woy
Pengguna Google,1,2025-04-13 00:17:49,game buruk tidak pantas untuk dimainin
Pengguna Google,5,2025-04-13 00:17:28,enak si game nya tapi
Pengguna Google,5,2025-04-13 00:15:05,mantap
Pengguna Google,5,2025-04-13 00:14:47,Game ini sangat bagus tapi MB nya besar
Pengguna Google,5,2025-04-13 00:12:10,mantap
Pengguna Google,5,2025-04-13 00:12:09,sangat bagus
Pengguna Google,5,2025-04-13 00:11:59,Gem ya bagus
Pengguna Google,5,2025-04-13 00:11:43,game nya seru dan saya suka sekali de gan game ini terimakasih garena
Pengguna Google,5,2025-04-13 00:11:38,enak
Pengguna Google,1,2025-04-13 00:09:51,pek old harus di balik
Pengguna Google,5,2025-04-13 00:09:11,jos
Pengguna Google,2,2025-04-13 00:08:52,😈😈😈
Pengguna Google,1,2025-04-13 00:08:52,"bolak balik ketemu cheater rege dan panel, membuat permainan jadi tidak seru"
Pengguna Google,1,2025-04-13 00:07:13,Tolong jaringan gamenya di perbaiki 1 bintang aja dulu KLO Uda bagus jaringan baru pull bintang
Pengguna Google,1,2025-04-13 00:06:33,SUSAHH DAPAT MUSUH PRO MULUU
Pengguna Google,1,2025-04-13 00:05:04,jelek
Pengguna Google,1,2025-04-13 00:04:57,GIM NYA GELEK TERUS
Pengguna Google,5,2025-04-13 00:03:22,Tolong ya garena aku kalau main kalau kalah kok reng ya turun tolong diper baiki ya
Pengguna Google,5,2025-04-13 00:01:32,gem nya bagus bangget
Pengguna Google,5,2025-04-13 00:00:28,ff di hati ml di kaki
Pengguna Google,5,2025-04-12 23:58:15,mendingan main game ini daripada game sebelah!
Pengguna Google,5,2025-04-12 23:55:31,Gem ini sngt bagus udah gitu doang sih (⁠✷⁠‿⁠✷⁠)(⁠人⁠ ⁠•͈⁠ᴗ⁠•͈⁠)
Pengguna Google,5,2025-04-12 23:54:13,bagus game ini
Pengguna Google,5,2025-04-12 23:53:03,seru sekali
Pengguna Google,5,2025-04-12 23:49:52,sayang bagus
Pengguna Google,1,2025-04-12 23:48:49,Garena pilikasih mengasih 8.000 DM di player pro aja sedang kan kami orang kecil mau dikasih apa sama Garena emang ff ini harus diberi reting bin tang satu
Pengguna Google,1,2025-04-12 23:47:00,Gua cowo cuman pake profil ibuku. Garena plis aku tiba tiba gak bisa main lone wolf dan BR CS Pihak garena mohon perbaikin. jaringan ku aman
Pengguna Google,1,2025-04-12 23:46:51,saya uda muak main ff
Pengguna Google,1,2025-04-12 23:46:46,tiba2 berlangganan waktu dana berkurang tidak dapat apa2... game asu
Pengguna Google,5,2025-04-12 23:38:36,cukup menghibur
Pengguna Google,1,2025-04-12 23:36:33,kikir
Pengguna Google,1,2025-04-12 23:36:29,minimal bug nya di benerin lah garenaaaaaaaaaaaa ni player dari 2019 ngalamin bug terus terlalu banyak bug
Pengguna Google,5,2025-04-12 23:33:39,aku Ngada malash
Pengguna Google,1,2025-04-12 23:33:01,bagus banget gem nya
Pengguna Google,4,2025-04-12 23:32:29,sangat baik dan grafik bagus tapi bug aim masih blum di benerin tolong lh benerin garena
Pengguna Google,5,2025-04-12 23:31:30,game nya seru tapi kalo ada event baru atau misteri shop pasti ada lagu nya
Pengguna Google,1,2025-04-12 23:31:10,game nya gk ada pintu ketemu base besar malah masuk musuh itu map pertama kalinya yang bagus tapi malah kalah
Pengguna Google,5,2025-04-12 23:27:19,ok bro..!
Pengguna Google,5,2025-04-12 23:23:06,bagus game nya
Pengguna Google,5,2025-04-12 23:22:33,bagus karena cocok kalau bosan nonton tiktok
Pengguna Google,5,2025-04-12 23:22:23,bagus
Pengguna Google,5,2025-04-12 23:20:56,tapi tolong Reng nya jangan ditambai lima makin susa
Pengguna Google,5,2025-04-12 23:19:29,sangat bagus suda tidak ad citerlagi
Pengguna Google,5,2025-04-12 23:17:33,"MINN.KOK FF SAYA GK BISA DILOGININ TULISANYA (MAAF: ERROR)koneksi error ,coba lagi. cara ngebuatnya biar GK kayak gitu gimana ya Minn plees kasih tutor MINN.. biar bisa main ff lgi saya"
Pengguna Google,5,2025-04-12 23:17:28,sangat bagus
Pengguna Google,5,2025-04-12 23:17:22,Salat ok dan memuaskan untuk hiburan
Pengguna Google,1,2025-04-12 23:11:52,diamon nta tidak ada harus nya kayak ff gelobak beta gitu banyak deamon nya ilimitit lagi
Pengguna Google,4,2025-04-12 23:11:25,bagus sih gamenya tapi tolong Garena tambahkan vitur tukar atau tred skin senjata agar bisa pindahkan skin senjata ke akun lainya itu saja dari saya mohon dibutkan 😄
Pengguna Google,5,2025-04-12 23:10:21,"bagus ,elegan"
Pengguna Google,5,2025-04-12 23:08:10,bagus anjir
Pengguna Google,5,2025-04-12 23:05:01,game ini sangat seru
Pengguna Google,4,2025-04-12 23:03:39,min jaringan nya tolong perbarui 🙏🙏🙏🙏😡ya biar yang maen senang mainnya
Pengguna Google,5,2025-04-12 23:02:35,free fire dan Minecraft sangat seru
Pengguna Google,5,2025-04-12 23:01:29,game keren
Pengguna Google,1,2025-04-12 22:58:51,"kenapa garena free fire . di kasih Ben & Suspen ? karena itu player old pada pensi!??""'"
Pengguna Google,5,2025-04-12 22:57:29,Gajelas musuh nya nembus tembok dan kedua mau beli tas eh malah ke senjata gajelas gameini
Pengguna Google,1,2025-04-12 22:56:39,umur ku uda 20thn aku maen ep ep dari 2018 lebih seru mainnya ep ep yang sekarang gak seru Uda males bukan era gua lagi banyak player old uda pensi:(
Pengguna Google,5,2025-04-12 22:52:56,"min, adain bundle modern ninja's, endless oblivion, blood demon lg minn, sukaa bgt sm design nya"
Pengguna Google,5,2025-04-12 22:52:37,Wee need old peak
Pengguna Google,2,2025-04-12 22:51:08,saya suka game ini
Pengguna Google,5,2025-04-12 22:50:21,bagusss
Pengguna Google,5,2025-04-12 22:49:47,sangat bagus .tapi kalo ff biasa SG nya bisa muter kan lebih bagus
Pengguna Google,5,2025-04-12 22:48:17,bagusssss banget
Pengguna Google,4,2025-04-12 22:47:09,mantappp 👍
Pengguna Google,5,2025-04-12 22:42:59,aku suka free fire karena aku platinum 3
Pengguna Google,5,2025-04-12 22:37:29,geme nya sangat bagus saya suka
Pengguna Google,5,2025-04-12 22:35:55,sangat menyerukan
Pengguna Google,5,2025-04-12 22:34:21,ff bagis tapi ga pernah sotgan geratis untuk bocil bocil
Pengguna Google,5,2025-04-12 22:33:29,seru tapi harus pakek internet atau kuata deh tapi bisa Mabar seru banget 😎👍👍👍
Pengguna Google,5,2025-04-12 22:28:47,sangat lahmenghibur
Pengguna Google,5,2025-04-12 22:26:24,bagus
Pengguna Google,1,2025-04-12 22:24:52,game nya bagus tapi boong
Pengguna Google,2,2025-04-12 22:19:54,game nya gak ada peak old jadi malas main
Pengguna Google,1,2025-04-12 22:19:32,game rusak gak udah download gema burik ini rusak
Pengguna Google,5,2025-04-12 22:17:42,kalo saya nyepin di hokiin min kalo gak di hokiin baywan sini
Pengguna Google,5,2025-04-12 22:17:39,game nomor satu emang ff game terbaik di dunia tapi ada satu yang saya tidak suka yaitu garena pilih kasih
Pengguna Google,5,2025-04-12 22:10:36,bagus
Pengguna Google,5,2025-04-12 22:10:15,pelajaran lebih lanjut
Pengguna Google,5,2025-04-12 22:05:51,Bagus
Pengguna Google,5,2025-04-12 22:03:52,game sangat sigma
Pengguna Google,5,2025-04-12 21:52:55,game ini cukup bagus tapi kadang ada masalah yang sering saya alami yaitu tidak bisa melihat arsenal
Pengguna Google,5,2025-04-12 21:44:21,mantap Garena kamu memper bagus
Pengguna Google,5,2025-04-12 21:40:51,gem ini kalo orang pake chit ngga bisa laporkan
Pengguna Google,5,2025-04-12 21:33:48,aku menyukainya karna Seruuuuiiu
Pengguna Google,1,2025-04-12 20:52:27,gem nya ngak asik ngak kaya dulu lagi makin taun makin brat dan makin taun makin banyak yang pensi di game ini dan keamanan akunya kurang sekali
Pengguna Google,4,2025-04-12 20:52:18,game nya bagus bngt tpi saya kasi bintang 3 dlu soal nya bug suara mobil musuh suka ilang mlu bug mic tolong perbaiki
Pengguna Google,5,2025-04-12 20:48:10,gema Yang Sanget bajus
Pengguna Google,5,2025-04-12 20:34:41,saya suka memain kan FF
Pengguna Google,5,2025-04-12 20:18:03,ok
Pengguna Google,3,2025-04-12 20:15:29,masih ada bug nya lama loding nya
Pengguna Google,1,2025-04-12 20:10:58,"nyepin kaga dapet dapet lah sg gurun, gw abis 200 dm boy"
Pengguna Google,5,2025-04-12 20:07:05,mantap tapi banyak bug nya
Pengguna Google,5,2025-04-12 20:05:32,game nya mantap banget
Pengguna Google,5,2025-04-12 20:02:23,ok
Pengguna Google,1,2025-04-12 19:51:15,Jaringannya -999 Padahal Wi-Fi bagus 100 mbps
Pengguna Google,5,2025-04-12 19:46:58,seru bng
Pengguna Google,3,2025-04-12 19:43:48,Tolong jaringanya di perbaiki
Pengguna Google,1,2025-04-12 19:39:20,"alah taik kalo spin enggak pernah dapet gold royal aj enggak dapet"""
Pengguna Google,1,2025-04-12 19:39:19,game nya jelek masa ngelag ngelag terus padahal Jaringannya bagus tp suka gerak gerak sendiri
Pengguna Google,5,2025-04-12 19:39:13,Garena tolong glowolnya saat aku pakai glowolnya pasangnya cukup lama biasanya yang belum apdet lancar tapi setelah apdet masang cukup lama jadi segitu Garena 😊😊
Pengguna Google,5,2025-04-12 19:35:47,👍
Pengguna Google,5,2025-04-12 19:32:06,😍😍😍😍
Pengguna Google,5,2025-04-12 19:05:55,masih seru
Pengguna Google,1,2025-04-12 19:01:05,we eed old peak
Pengguna Google,5,2025-04-12 18:55:37,booyah
Pengguna Google,5,2025-04-12 18:54:47,good
Pengguna Google,1,2025-04-12 18:48:38,game burigggg
Pengguna Google,5,2025-04-12 18:42:13,sangat seru
Pengguna Google,1,2025-04-12 18:37:28,Garena lol masa saya udah di main di cs pindah lagi ke cs yg kurang orang nya jadi 2 x main hhh 1 nya lagi afk jadi turun honor skor nya gimana sih buat apk bug nya agak lain
Pengguna Google,5,2025-04-12 18:31:11,good
Pengguna Google,1,2025-04-12 18:29:16,layar nya hitam
Pengguna Google,5,2025-04-12 18:18:36,Makin gacor
Pengguna Google,1,2025-04-12 18:07:53,banyak sekali hacker di game ini
Pengguna Google,2,2025-04-12 17:35:31,Saya tidak bisa membeli aidrop.
Pengguna Google,5,2025-04-12 17:35:25,mantap
Pengguna Google,5,2025-04-12 17:35:20,p mabar
Pengguna Google,5,2025-04-12 17:35:17,Aplikasinya seru banget bikin gak bosen terus bisa dapet temen juga seruuuuuu bangetttt deh
Pengguna Google,5,2025-04-12 17:27:50,aplikasi ini cocok buat main atau lagi gabut game nya sangat seru
Pengguna Google,1,2025-04-12 17:27:26,"aneh juga semburan api nembus gloo wall.... Belum lagi asam pemecah gloo wall. Main pakai cheat aja dah Kelemahan game ini sebenarnya adalah cepat mati sehingga tidak bisa Menggaet player baru untuk bertahan. menurut saya pengembangan game ini tidak berdasar riset, tetepi lebih ke Ego dan selera pribadi. Skill Naruto berlebihan assu.... Mati aja kalian punya game. game developer otak bocil. Aku bersumpah gak bakal beli item game ini"
Pengguna Google,5,2025-04-12 17:21:46,"sangat seruuuu gama ini bkn ga bosan lagi trs bnyak dapat teman temna baru yang asik kalaupun kadang ada yg aneh""dan toxic tapiii its okee masih seruu kokk"
Pengguna Google,5,2025-04-12 17:18:00,puas
Pengguna Google,3,2025-04-12 17:16:08,Tolong Mimin ini bug damage ilangin Napa min gw malu min kalau terus sama bocil gegara bug ini min tolong ya dari dulu nih min
